id,title,company_name,city,city_geocode,department,skill
0721724,Consultant(e) Dataiku F/H h/f,,Toulouse,"Toulouse, 31, France",31,azure
0721726,Consultant(e) Dataiku F/H h/f,,Montpellier,"Montpellier, 34, France",34,azure
0721727,Consultant(e) Dataiku F/H h/f,,Tours,"Tours, 37, France",37,azure
0722287,Développeur Plateforme actuariel .net C# Azure F/H - Saint-Grégoire h/f,,Saint-Grégoire,"Saint-Grégoire, 35, France",35,azure
0722548,Data Engineer Snowflake F/H h/f,,Paris,"Paris, 75, France",75,azure
0723163,Consultant(e) Dataiku F/H h/f,,Paris,"Paris, 75, France",75,azure
0724453,Développeur Full Stack .NET / Angular (H/F),,Lyon,"Lyon, 69, France",69,azure
0724537,Développeur Full Stack .NET / Angular (H/F),,Marseille,"Marseille, 13, France",13,azure
0724861,"Data Scientists, IA Engineer, Pilote IA (H/F)",,Saint-Denis,"Saint-Denis, 93, France",93,azure
0724938,"Expert systèmes et réseaux F/H - Système, réseaux, données (H/F)",Hays France,Bordeaux,"Bordeaux, 33, France",33,azure
0725613,"Data Scientists, IA Engineer, Pilote IA (H/F)",,Saint-Denis,"Saint-Denis, 93, France",93,azure
0730251,Développeur C# H/F,,Lille,"Lille, 59, France",59,azure
0752598,Data Engineer H/F,JEMS,,,No,azure
0754882,Développeur fullstack .NET / Angular - (H/F),,Boulogne-Billancourt,"Boulogne-Billancourt, 92, France",92,azure
0764737,Développeur Dynamics 365 Finance & Operations Sous Langage X++ H/F,Michael Page,Meyreuil,"Meyreuil, 13, France",13,azure
0781550,Scrum Master F/H - Informatique de gestion (H/F),SAVOYE,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,azure
0794101,Data Engineer  F/H,,Aix-En-Provence,"Aix-En-Provence, 13, France",13,azure
0805810,INGÉNIEUR - MACHINES SPÉCIALES / DEV C++ CDI CLIENT FINAL (F/H) (H/F),,Rousset,"Rousset, 13, France",13,azure
0825420,Application Owner DSI - Expertise Métier/Technique - MOE Front Summit (F/H) h/f,,Paris,"Paris, 75, France",75,azure
0826110,Alternance Data Scientist F/H (H/F),929840-PARIS DIRECTION DES SI COLISSIMO,Issy-Les-Moulineaux,"Issy-Les-Moulineaux, 92, France",92,azure
0831200,Data Engineer Confirmé (H/F),,Nantes,"Nantes, 44, France",44,azure
0831383,Data Engineer (H/F),,Lille,"Lille, 59, France",59,azure
0831738,Développeur Plateforme actuariel .net C# Azure F/H - Etudes socio-économiques (H/F),BPCE SA,Rennes,"Rennes, 35, France",35,azure
0843916,Ingenieure - Ingenieur Logiciel Plm Nucléaire H/F,Capgemini,Bordeaux,"Bordeaux, 33, France",33,azure
0887217,Analyste développeur C/C++ (H/F),,Nord,"Nord, 59, France",59,azure
0895012,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,azure
0898426,Scrum Master F/H - Informatique de gestion (H/F),SAVOYE,Longvic,"Longvic, 21, France",21,azure
0920357,Développeur Fullstack .Net (H/F),SULLY GROUP,Schiltigheim,"Schiltigheim, 67, France",67,azure
0920743,Data Engineer Snowflake H/F,JEMS,Marseille 1Er Arrondissement,"Marseille 1Er Arrondissement, 13, France",13,azure
0936360,Développeur Fullstack C# / Ext Js - F/H h/f,,Charenton-Le-Pont,"Charenton-Le-Pont, 94, France",94,azure
0941355,Développeur (H/F),,Lyon,"Lyon, 69, France",69,azure
0942825,Analyste développeur C/C++ (H/F),,Nantes,"Nantes, 44, France",44,azure
0943207,Analyste développeur C/C++ (H/F),,Angers,"Angers, 49, France",49,azure
0954635,Développeur .net H/F,,Villeurbanne,"Villeurbanne, 69, France",69,azure
0960023,Supply Chain Manager (H/F),,Vénissieux,"Vénissieux, 69, France",69,azure
1002480,Lead Data driven Manufacturing F/H h/f,,Paris,"Paris, 75, France",75,azure
1003107,Chef de Projet Applicatif Confirmé (H/F),,Linas,"Linas, 91, France",91,azure
1005400,Développeur Bi / SQL (F/H) h/f,,Balma,"Balma, 31, France",31,azure
203PKHZ,Analyste programmeur H/F (H/F),SOCOPAL,Les Grandes-Ventes,"Les Grandes-Ventes, 76, France",76,azure
203VRRV,Architecte Systèmes et  Réseaux (H/F),,Seine-Saint-Denis,"Seine-Saint-Denis, 93, France",93,azure
203WVFC,Data engineer F/H (H/F),XPEHO,Lille,"Lille, 59, France",59,azure
204CCGX,Développeur Back-End .NET (H/F),BRAIN LOGIC,Paris,"Paris, 75, France",75,azure
204RWGL,Data analyst (H/F),DAVIDSON PACA,Valbonne,"Valbonne, 06, France",06,azure
204ZNWB,Développeur Devops (H/F),AMILTONE,Villeurbanne,"Villeurbanne, 69, France",69,azure
204ZNWX,Développeur / Développeuse full-stack (H/F),ABRAXIO,Lyon 03,"Lyon 03, 69, France",69,azure
204ZQZP,Développeur Devops (H/F),AMILTONE,Villeurbanne,"Villeurbanne, 69, France",69,azure
205BZCQ,Développeur C#/.Net (H/F),EPSYL,Orsay,"Orsay, 91, France",91,azure
205GNSP,Développeur Traitement de données LiDAR (H/F),SEGMENT ELITE,La Plaine St Denis,"La Plaine St Denis, 93, France",93,azure
205HJBF,Ingénieur Support Logiciel de Supervision SCADA (H/F) -3 postes-,ARC INFORMATIQUE,Boulogne Billancourt,"Boulogne Billancourt, 92, France",92,azure
205HJFP,Ingénieur Support Logiciel de Supervision SCADA (H/F) -3 postes-,ARC INFORMATIQUE,Boulogne Billancourt,"Boulogne Billancourt, 92, France",92,azure
205JRXL,Approvisionneur (H/F),MANPOWER FRANCE,Vénissieux,"Vénissieux, 69, France",69,azure
205KSJP,Développeur Back-End C#.NET (H/F),AK RECRUTEMENT,Villeurbanne,"Villeurbanne, 69, France",69,azure
205LZLG,Développeur Big Data (H/F),CMRD CONSEIL,Paris,"Paris, 75, France",75,azure
205NCKH,Développeur(se) informatique (H/F),RSOFT REUNION,St Louis,"St Louis, 974, France",974,azure
205PGKJ,Développeur Fullstack H/F,CRIT INTERIM,Strasbourg,"Strasbourg, 67, France",67,azure
205QMVD,Tech Lead Full Stack Expérimenté (H/F),EXPERIM,Wasquehal,"Wasquehal, 59, France",59,azure
205RFJZ,Senior Data engineer (H/F),DEVOTEAM GROUP,Lille,"Lille, 59, France",59,azure
205TWCY,Ingénieur Informatique (production) - CDI - Paris (H/F),,Paris 12,"Paris 12, 75, France",75,azure
205VBTS,Développeur Dotnet OPS (H/F),HOLENEK INGENIERIE,Nantes,"Nantes, 44, France",44,azure
205WSMH,Data Engineer (H/F),KEEPCOD,Nantes,"Nantes, 44, France",44,azure
205XPPK,Developpeur(se) Full Stack (H/F),UN BIJOU A PARIS - LES GEORGETTES,Le Cheylard,"Le Cheylard, 07, France",07,azure
205XPQT,Senior python (H/F),SEGMENT ELITE,Paris,"Paris, 75, France",75,azure
205YWFP,Développeur BI (H/F),DIGITRIPS,Rillieux-La-Pape,"Rillieux-La-Pape, 69, France",69,azure
205ZFLT,Ingénieur IA (H/F),LACOUR CONCEPT,St Doulchard,"St Doulchard, 18, France",18,azure
206CVRQ,Data engineer - Lyon (69) (H/F),EPSYL,Lyon 01,"Lyon 01, 69, France",69,azure
206CXZT,Scientifique des données (H/F),SCHAEFFLER FRANCE,Toulouse,"Toulouse, 31, France",31,azure
206DVGB,Scientifique des données (H/F),SCHAEFFLER FRANCE,Boussens,"Boussens, 31, France",31,azure
206FNHN,Alternant Consultant Data & Business Intelligence AI (H/F),PROXIMA IT,Lyon 03,"Lyon 03, 69, France",69,azure
206GLCK,Data engineer (H/F),EPSYL,Begles,"Begles, 33, France",33,azure
206HGSQ,Data Engineer / Data Scientist (H/F),ADHOC CONSULT,Paris 14,"Paris 14, 75, France",75,azure
5205477,DÉVELOPPEUR C# - H/F,Akanea,Limonest,"Limonest, 69, France",69,azure
5609334,Ingénieur.e Support Premium F/H h/f,,Paris,"Paris, 75, France",75,azure
5793808,Développeur Logiciel C# - .Net H/F,PERF,Nantes,"Nantes, 44, France",44,azure
6943858,TECHLEAD C# - H/F,Akanea,Limonest,"Limonest, 69, France",69,azure
6990608,Développeur .NET (H/F),,Cholet,"Cholet, 49, France",49,azure
7770601,Consultant Senior MLOPS Engineer h/f,,Paris,"Paris, 75, France",75,azure
8115640,Développeur C/C++ (H/F),,Saint-André-De-Cubzac,"Saint-André-De-Cubzac, 33, France",33,azure
8208256,Data Engineer DataIku - Services Financiers - Ile-de-France (H/F),,Paris,"Paris, 75, France",75,azure
8229559,Lead Dev F/H (H/F),,Paris,"Paris, 75, France",75,azure
8261538,"Développeur(euse) Automatisation, API & IA F/H - La Compagnie",La Compagnie,Arcueil,"Arcueil, 94, France",94,azure
8349048,Développeur JAVA (H/F),,Bordeaux,"Bordeaux, 33, France",33,azure
8462713,Développeur Node JS Confirmé F/H h/f,,Rhône,"Rhône, 69, France",69,azure
8536253,Consultant business intelligence (H/F),,Hauts-De-Seine,"Hauts-De-Seine, 92, France",92,azure
8788815,Consultant Analytics & IA Transverse DCoE - France (H/F),,Nanterre,"Nanterre, 92, France",92,azure
8814379,Azure / Fabric Data Engineer (Microsoft) (H/F),,Levallois-Perret,"Levallois-Perret, 92, France",92,azure
9034775,Développeur Data Connectivité experimenté (H/F),GROUPE ATLANTIC SYNERGY - Société en Nom Collectif,Roche-Sur-Yon,"Roche-Sur-Yon, 85, France",85,azure
9072633,BI-Data Team Lead (M/F) (H/F),,,,No,azure
9254224,Développeur(euse) Full-stack F/H - DATACEND,DATACEND,Paris,"Paris, 75, France",75,azure
9262101,Développeur Java confirmé F/H h/f,,Grenoble,"Grenoble, 38, France",38,azure
9278787,Développeur PHP (H/F),,Échirolles,"Échirolles, 38, France",38,azure
9291695,Développeur .Net - Sharepoint - Aéroline - Ile de France H/F,Sopra Steria,Courbevoie,"Courbevoie, 92, France",92,azure
9324607,Consultant DATA Fabric H/F,EXPERTIME,Viroflay,"Viroflay, 78, France",78,azure
9458129,Data manager (H/F),,Paris,"Paris, 75, France",75,azure
9669765,Consultante - Consultant Fonctionnel Plm H/F,Capgemini,Bordeaux,"Bordeaux, 33, France",33,azure
9698024,LEAD DEVELOPER - H/F,GS1 France,Paris,"Paris, 75, France",75,azure
9771478,Lead Tech Java / Angular - Contexte international (H/F),Externatic,Cholet,"Cholet, 49, France",49,azure
9801812,Data manager (H/F),,Paris,"Paris, 75, France",75,azure
9804087,Lead Dev Fullstack Vue Javascript (H/F),,Paris,"Paris, 75, France",75,azure
9848330,Data Architect - Azure (H/F),,Lyon,"Lyon, 69, France",69,azure
9916491,"Ingénieur Data / Data Scientist - Secteur Aéronautique F/H - Système, réseaux, données (H/F)",AKKODIS FRANCE SAS,Marignane,"Marignane, 13, France",13,azure
9959610,Ingénieur / Ingénieure R&D en industrie (404441) (H/F),bioMérieux sa,Marcy-L'Étoile,"Marcy-L'Étoile, 69, France",69,azure
0081782,Data scientist (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,databricks
0082991,Data manager (H/F),,Paris,"Paris, 75, France",75,databricks
0110213,Analytics Engineer - Supply & Material Planning (f/m/d) (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,databricks
0394647,Expert en Stratégie DATA - Directeur - Entité de spécialité DATA (H/F),,Nanterre,"Nanterre, 92, France",92,databricks
0398775,DATA Ingénieur(e) SAS - 202604 H/F,,Paris,"Paris, 75, France",75,databricks
0407525,Big Data Engineer - Services Financiers - Ile de France  (H/F),,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,databricks
0430036,Data Engineer/DataOps - Maintenance prédictive - Python/Spark (H/F),,Toulouse,"Toulouse, 31, France",31,databricks
0430516,Data Engineer - (H/F),,Lyon,"Lyon, 69, France",69,databricks
0466084,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,databricks
0506285,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,databricks
0512156,Data Quality Manager - Finance (f/m/d) (H/F),,Paris,"Paris, 75, France",75,databricks
0544229,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,databricks
0559692,Data Quality Manager - Finance (f/m/d) (H/F),,Lille,"Lille, 59, France",59,databricks
0607653,Consultant Analytics & IA Transverse DCoE - France (H/F),,Nanterre,"Nanterre, 92, France",92,databricks
0608023,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,databricks
0608240,Développeur expérimenté .NET Angular (H/F),Michael Page,,,No,databricks
0611416,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,databricks
0629311,Expert en Stratégie DATA - Directeur - Entité de spécialité DATA (H/F),,Nanterre,"Nanterre, 92, France",92,databricks
0629539,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,databricks
0697319,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,databricks
0722722,"Consultant(e) DataOps F/H - Transport, secteur public h/f",,Paris,"Paris, 75, France",75,databricks
0794101,Data Engineer  F/H,,Aix-En-Provence,"Aix-En-Provence, 13, France",13,databricks
0826110,Alternance Data Scientist F/H (H/F),929840-PARIS DIRECTION DES SI COLISSIMO,Issy-Les-Moulineaux,"Issy-Les-Moulineaux, 92, France",92,databricks
0831200,Data Engineer Confirmé (H/F),,Nantes,"Nantes, 44, France",44,databricks
0895012,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,databricks
0967004,Senior Data Scientist - Downstream Demand Forecast - Value Chain (f/m/d) (H/F),,Paris,"Paris, 75, France",75,databricks
0967005,Senior Data Scientist - Downstream Demand Forecast - Value Chain (f/m/d) (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,databricks
0993936,Data Analyst - Inventory Management - Value Chain (f/m/d) (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,databricks
0993948,Data Analyst - Inventory Management - Value Chain (f/m/d) (H/F),,Paris,"Paris, 75, France",75,databricks
205RFJZ,Senior Data engineer (H/F),DEVOTEAM GROUP,Lille,"Lille, 59, France",59,databricks
205SMDW,Data Engineer Senior (H/F),INFORMATIS TECHNOLOGY SYSTM,Paris,"Paris, 75, France",75,databricks
205ZYDN,Ingénieur Data F/H (H/F),NESTLE EXCELLENCE SUPPORTS FRANCE OU NES,Issy Les Moulineaux,"Issy Les Moulineaux, 92, France",92,databricks
206GLCK,Data engineer (H/F),EPSYL,Begles,"Begles, 33, France",33,databricks
7770601,Consultant Senior MLOPS Engineer h/f,,Paris,"Paris, 75, France",75,databricks
8536253,Consultant business intelligence (H/F),,Hauts-De-Seine,"Hauts-De-Seine, 92, France",92,databricks
8788815,Consultant Analytics & IA Transverse DCoE - France (H/F),,Nanterre,"Nanterre, 92, France",92,databricks
8814379,Azure / Fabric Data Engineer (Microsoft) (H/F),,Levallois-Perret,"Levallois-Perret, 92, France",92,databricks
9848330,Data Architect - Azure (H/F),,Lyon,"Lyon, 69, France",69,databricks
9868239,DATA ENGINEER DECISIONNEL DATABRICKS H/F,,Angers,"Angers, 49, France",49,databricks
9959610,Ingénieur / Ingénieure R&D en industrie (404441) (H/F),bioMérieux sa,Marcy-L'Étoile,"Marcy-L'Étoile, 69, France",69,databricks
0028360,Data Steward H/F h/f,,Paris,"Paris, 75, France",75,dbt
0110213,Analytics Engineer - Supply & Material Planning (f/m/d) (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,dbt
0190382,Développeur BI (H/F),,Strasbourg,"Strasbourg, 67, France",67,dbt
0330800,INGÉNIEUR DATA CONFIRMÉ - H/F,ATOL CONSEILS ET DEVELOPPEMENTS,Dijon,"Dijon, 21, France",21,dbt
0330807,INGÉNIEUR DATA CONFIRMÉ - H/F,ATOL CONSEILS ET DEVELOPPEMENTS,Gevrey-Chambertin,"Gevrey-Chambertin, 21, France",21,dbt
0498820,Data Engineer - Expert Snowflake & DBT (H/F/NB),,Puteaux,"Puteaux, 92, France",92,dbt
0499914,Platform Lead Snowflake (H/F),,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,dbt
0502584,Ingénieur(e) Data et Architecte Infrastructure (H/F),,Argenteuil,"Argenteuil, 95, France",95,dbt
0721699,Data Engineer DBT F/H h/f,,Paris,"Paris, 75, France",75,dbt
0721700,Data Engineer DBT F/H h/f,,Toulouse,"Toulouse, 31, France",31,dbt
0721701,Data Engineer Snowflake F/H h/f,,Montpellier,"Montpellier, 34, France",34,dbt
0721704,Data Engineer DBT F/H h/f,,Montpellier,"Montpellier, 34, France",34,dbt
0721711,Data Engineer Snowflake F/H h/f,,Tours,"Tours, 37, France",37,dbt
0721713,Data Engineer DBT F/H h/f,,Tours,"Tours, 37, France",37,dbt
0721736,Data Engineer DBT F/H h/f,,Lille,"Lille, 59, France",59,dbt
0722548,Data Engineer Snowflake F/H h/f,,Paris,"Paris, 75, France",75,dbt
0723152,Data Engineer GCP (H/F) h/f,,,,No,dbt
0794101,Data Engineer  F/H,,Aix-En-Provence,"Aix-En-Provence, 13, France",13,dbt
0967004,Senior Data Scientist - Downstream Demand Forecast - Value Chain (f/m/d) (H/F),,Paris,"Paris, 75, France",75,dbt
0967005,Senior Data Scientist - Downstream Demand Forecast - Value Chain (f/m/d) (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,dbt
0993936,Data Analyst - Inventory Management - Value Chain (f/m/d) (H/F),,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,dbt
0993948,Data Analyst - Inventory Management - Value Chain (f/m/d) (H/F),,Paris,"Paris, 75, France",75,dbt
205DXDG,Senior Data Scientist W/M/NB (H/F),,Lyon 03,"Lyon 03, 69, France",69,dbt
205HZRP,Data Engineer (H/F),OLYMPIQUE DE MARSEILLE,Marseille,"Marseille, 13, France",13,dbt
205RFJZ,Senior Data engineer (H/F),DEVOTEAM GROUP,Lille,"Lille, 59, France",59,dbt
9972380,Data & IA Engineer en alternance H/F,,Nantes,"Nantes, 44, France",44,dbt
0019613,Développeur (H/F),,Lyon,"Lyon, 69, France",69,deep learning
0194400,Architecte Cloud Azure  (H/F/NB),,Puteaux,"Puteaux, 92, France",92,deep learning
0210516,"Alternance - data scientist, concepteur-développeur bi F/H (H/F)",,Croissy-Beaubourg,"Croissy-Beaubourg, 77, France",77,deep learning
0431835,Technical leader Data scientist F/H (H/F),Safran,Magny-Les-Hameaux,"Magny-Les-Hameaux, 78, France",78,deep learning
0438104,"Data Scientist / Machine Learning Engineer F/H - Système, réseaux, données (H/F)",FAB GROUP,Pau,"Pau, 64, France",64,deep learning
0498814,Data Science & IA Engineer (H/F/NB),,Puteaux,"Puteaux, 92, France",92,deep learning
0498820,Data Engineer - Expert Snowflake & DBT (H/F/NB),,Puteaux,"Puteaux, 92, France",92,deep learning
0506095,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,deep learning
0544118,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,deep learning
0607831,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,deep learning
0611237,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,deep learning
0615357,"Head of AI & computer vision F/H - Système, réseaux, données (H/F)",LEA Linking Executive Associates,Grabels,"Grabels, 34, France",34,deep learning
0629333,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,deep learning
0697187,Alternante/ Alternant - Junior Tech Lead IA – Programme IA DST F/H,,Bobigny,"Bobigny, 93, France",93,deep learning
0723052,Ingénieur.e en Sciences des données H/F,IFPEN,Rueil-Malmaison,"Rueil-Malmaison, 92, France",92,deep learning
0788432,Développeur intelligence artificielle (H/F),,Paris,"Paris, 75, France",75,deep learning
0789747,Développeur (H/F),,Annecy,"Annecy, 74, France",74,deep learning
205GNSP,Développeur Traitement de données LiDAR (H/F),SEGMENT ELITE,La Plaine St Denis,"La Plaine St Denis, 93, France",93,deep learning
205MDMY,SENIOR DATA SCIENTIST - IA et robotique embarquées (H/F),REEV SAS,Toulouse,"Toulouse, 31, France",31,deep learning
205QQGK,Data Scientist Senior F/H,SOCOTEC TECHNICAL CONSULTING,Palaiseau,"Palaiseau, 91, France",91,deep learning
